id,date,duration,progress,class,campus,internet,first,today,spend,num_crse_reported_pay,num_crse_reported,num_crse_details_pay,num_crse_details,num_crse_pay,num_crse,spend_per_crse_pay,spend_per_crse,pct_crse_pay,campus_bryan,campus_dist,campus_ftw,campus_steph,campus_waco,electronics_desktop,electronics_laptop,electronics_smartphone,electronics_tablet,sources_campus_bookstore,sources_different_edition,sources_from_instructor,sources_online,sources_other,sources_sharing_/_borrowing,why_cost,why_course_changes,why_delayed_order,why_didn't_know_what_materials_are_required,why_didn't_think_i_would_need_them_on_the_first_day,why_other_(please_specify),why_waiting_for_scholarships/financial_aid
r_71h3v1gapmew7hl,2024-01-25 07:53:17,524,100,4_sr,steph,0_no_internet,0_none_first,1_some_today,354,4,8,,8,4,8,88,44,50,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_71mha4z9qqc1r4m,2024-01-24 08:26:31,124,100,5_gr,steph,1_yes_internet,2_most_first,3_all_today,209,3,3,,3,3,3,70,70,100,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
r_71ou68v6pdvlter,2024-01-26 02:12:14,39,100,4_sr,dist,1_yes_internet,,,,0,3,,,0,3,,,0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_71quy3yay7rg2s8,2024-01-25 01:59:41,328,100,5_gr,waco,1_yes_internet,2_most_first,2_most_today,760,3,3,,3,3,3,253,253,100,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
r_724k7szmbvwh7yu,2024-02-02 12:46:02,89,48,4_sr,dist,1_yes_internet,2_most_first,3_all_today,469,2,6,,1,2,6,234,78,33,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
r_72gtnbw4pgaizwf,2024-01-27 07:19:41,65,100,1_fr,dist,1_yes_internet,2_most_first,3_all_today,307,2,2,,,2,2,154,154,100,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
r_72miqndp3j3coz9,2024-01-27 01:21:52,574,100,4_sr,ftw,1_yes_internet,1_some_first,1_some_today,405,3,4,,4,3,4,135,101,75,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True
r_72owusumlm4iucp,2024-01-31 21:50:25,450,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,180,2,5,,5,2,5,90,36,40,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False
r_72rhmajzup4bsok,2024-01-23 16:36:45,417,100,2_so,steph,1_yes_internet,1_some_first,3_all_today,536,4,4,,4,4,4,134,134,100,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False
r_72s5tceqcytipjk,2024-01-23 21:14:00,306,100,3_jr,steph,1_yes_internet,1_some_first,3_all_today,131,3,4,,4,3,4,44,33,75,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
r_72yuyuphugm1ymg,2024-01-25 10:30:25,41,100,0_hs,dist,1_yes_internet,,,,0,1,,,0,1,,,0,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_73kz7ek03laahqi,2024-01-26 09:38:49,272,100,5_gr,steph,1_yes_internet,2_most_first,3_all_today,225,1,3,,3,1,3,225,75,33,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_74hppzitb6gjuss,2024-01-29 15:39:32,278,100,2_so,steph,1_yes_internet,0_none_first,3_all_today,145,2,5,,5,2,5,72,29,40,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
r_75tv3pmppm8yvtv,2024-02-01 10:32:02,116,48,2_so,steph,1_yes_internet,1_some_first,2_most_today,306,5,5,,,5,5,61,61,100,False,False,False,True,False,False,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False
r_760el3fkskkglip,2024-01-30 15:45:37,319,48,5_gr,steph,1_yes_internet,3_all_first,1_some_today,600,9,9,,3,9,9,67,67,100,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
r_771exxeps27qiu1,2024-02-03 00:56:20,106,48,3_jr,waco,1_yes_internet,1_some_first,3_all_today,2000,5,4,,1,5,5,400,400,100,False,False,False,False,True,True,True,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False
r_77cypl2jimt0hou,2024-01-30 20:35:19,58,48,2_so,steph,1_yes_internet,1_some_first,3_all_today,319,5,5,,,5,5,64,64,100,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
r_77rnvzwv71x5owd,2024-01-24 08:37:45,192,100,2_so,dist,1_yes_internet,3_all_first,3_all_today,300,3,4,,4,3,4,100,75,75,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_77xv1gshybij4tt,2024-01-31 10:59:08,172,48,2_so,steph,1_yes_internet,1_some_first,3_all_today,501,5,5,,,5,5,100,100,100,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
r_78oqw8zbx7o2eug,2024-01-29 15:42:26,457,100,1_fr,steph,1_yes_internet,1_some_first,3_all_today,196,3,5,,5,3,5,65,39,60,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
r_799sllcvowiyej3,2024-01-31 21:48:02,154,48,3_jr,waco,1_yes_internet,0_none_first,1_some_today,1201,4,4,,1,4,4,300,300,100,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
r_79iuhkupexv1bfn,2024-01-23 20:06:22,319,100,2_so,steph,1_yes_internet,0_none_first,0_none_today,201,4,6,,6,4,6,50,34,67,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False
r_7a1e4zixq1okf8v,2024-01-23 22:53:59,207,100,5_gr,ftw,1_yes_internet,0_none_first,0_none_today,204,2,2,,2,2,2,102,102,100,False,False,True,False,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,False,False,False
r_7aeaeagludahvjx,2024-01-31 13:10:23,148,48,4_sr,steph,1_yes_internet,0_none_first,1_some_today,198,6,6,,,6,6,33,33,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
r_7b5upckyu7jssch,2024-02-01 21:02:44,194,70,1_fr,steph,1_yes_internet,0_none_first,2_most_today,560,4,5,,5,4,5,140,112,80,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False
r_7bhhjvaquy2vfxx,2024-01-23 20:05:07,440,100,2_so,steph,1_yes_internet,1_some_first,3_all_today,147,4,4,,4,4,4,37,37,100,False,False,False,True,False,False,True,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False
r_7bqjgypee2ikis2,2024-01-26 14:42:57,348,100,4_sr,dist,1_yes_internet,1_some_first,3_all_today,351,4,4,,4,4,4,88,88,100,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_7bs75xvjasfaqww,2024-01-26 19:56:20,266,100,4_sr,dist,1_yes_internet,1_some_first,3_all_today,193,3,4,,4,3,4,64,48,75,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
r_7bspf6g145ygb5x,2024-02-01 10:59:56,207,48,1_fr,steph,1_yes_internet,0_none_first,2_most_today,196,3,6,,1,3,6,65,33,50,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
r_7bxjixrcc8ykxvb,2024-01-30 18:10:56,723,48,4_sr,steph,1_yes_internet,0_none_first,2_most_today,185,2,2,,,2,2,92,92,100,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_7bykmje8fu2th6x,2024-01-25 19:48:38,509,100,3_jr,dist,1_yes_internet,0_none_first,0_none_today,,5,5,,5,5,5,,,100,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
r_7c10jwh6kzd11pv,2024-01-31 17:26:47,161,26,5_gr,dist,1_yes_internet,,,,3,3,,,3,3,,,100,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_7c2bocnjtiegq5n,2024-02-01 10:46:18,116,48,3_jr,dist,1_yes_internet,2_most_first,2_most_today,115,1,1,,,1,1,115,115,100,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
r_7c5gjoqju91b09i,2024-01-24 15:30:17,229,100,2_so,steph,1_yes_internet,1_some_first,3_all_today,252,3,5,,5,3,5,84,50,60,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
r_7cf2zivpvrtgemf,2024-01-30 22:30:14,150,48,0_other,steph,1_yes_internet,3_all_first,3_all_today,635,4,4,,,4,4,159,159,100,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
r_7cftc5b8xurm1yr,2024-01-31 08:10:31,93,48,3_jr,steph,1_yes_internet,1_some_first,3_all_today,350,6,6,,,6,6,58,58,100,False,False,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,True,False,False
r_7coorc5ud46iqzy,2024-01-30 13:44:20,204,100,3_jr,steph,1_yes_internet,1_some_first,2_most_today,504,4,5,,5,4,5,126,101,80,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_7cv9ny7txsjq4rc,2024-01-23 18:58:48,89,100,1_fr,steph,1_yes_internet,0_none_first,3_all_today,169,2,5,,,2,5,84,34,40,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False
r_7cxbvcigrufodfj,2024-01-25 15:14:13,561,100,1_fr,steph,0_no_internet,1_some_first,3_all_today,349,6,6,,6,6,6,58,58,100,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False
r_7cz0sgvxttci5lp,2024-01-23 17:07:44,338,100,4_sr,steph,1_yes_internet,2_most_first,2_most_today,198,4,6,,6,4,6,50,33,67,False,False,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,True,True,False,False
r_7d79viur9j5dpxn,2024-01-31 14:06:36,58,26,5_gr,steph,1_yes_internet,,,,2,2,,,2,2,,,100,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
r_7dabu0rnpggaoy4,2024-02-01 22:59:33,1048,48,1_fr,steph,0_no_internet,0_none_first,2_most_today,201,4,5,,,4,5,50,40,80,False,False,False,True,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,True,False,False
r_7dgzo5kbxefnc6j,2024-01-31 14:12:14,105,48,2_so,steph,1_yes_internet,3_all_first,3_all_today,568,6,6,,,6,6,95,95,100,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
r_7djugma1vg0iex2,2024-01-31 12:23:17,90,48,3_jr,steph,1_yes_internet,1_some_first,3_all_today,309,7,7,,,7,7,44,44,100,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,True,True,False,False,False
r_7dlspkslfhzuyn3,2024-01-24 15:29:24,175,100,1_fr,steph,1_yes_internet,1_some_first,3_all_today,383,4,5,,,4,5,96,77,80,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False
r_7dpgnh7p7xdevgl,2024-01-23 16:12:27,928,100,4_sr,steph,1_yes_internet,1_some_first,3_all_today,225,2,4,,4,2,4,112,56,50,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,False,False,True,True,False,False
r_7dv90kzuz0actf5,2024-01-24 12:02:26,4093,100,1_fr,steph,1_yes_internet,1_some_first,1_some_today,676,5,8,,8,5,8,135,84,62,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
r_7dytvoqomuxwyfi,2024-01-29 14:28:30,345,100,5_gr,steph,1_yes_internet,1_some_first,3_all_today,220,2,5,,5,2,5,110,44,40,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
r_7eb5wynkbl0vog2,2024-01-30 16:24:13,167,48,2_so,steph,1_yes_internet,1_some_first,3_all_today,,2,6,,3,2,6,,,33,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False
r_7ebojy7xidechn7,2024-01-24 05:28:23,294,100,0_other,ftw,1_yes_internet,3_all_first,3_all_today,147,2,2,,2,2,2,74,74,100,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
r_7egvd86kfza4rpu,2024-01-25 00:53:08,86,100,4_sr,dist,1_yes_internet,1_some_first,3_all_today,260,3,3,,,3,3,87,87,100,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False
r_7eho0xucevvj6hp,2024-01-29 08:58:42,247,100,1_fr,steph,1_yes_internet,1_some_first,3_all_today,169,4,5,,5,4,5,42,34,80,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False
r_7ehwmr21wpgavy1,2024-01-23 16:02:14,201,100,4_sr,dist,1_yes_internet,3_all_first,3_all_today,273,2,2,,2,2,2,136,136,100,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
r_7ejikscc5vhfy7u,2024-01-30 10:40:20,74,100,5_gr,steph,1_yes_internet,2_most_first,3_all_today,97,2,3,,,2,3,48,32,67,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False
r_7elrbjh09ho6xgf,2024-01-23 16:43:48,3818,100,3_jr,steph,0_no_internet,0_none_first,2_most_today,402,4,4,,4,4,4,100,100,100,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True
r_7eqswpppglycvqs,2024-01-24 15:33:37,354,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,458,2,6,,6,2,6,229,76,33,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False
r_7ewu5a1i1bysu31,2024-01-24 13:33:42,41,100,4_sr,steph,1_yes_internet,,,,0,5,,,0,5,,,0,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
r_7exocjxmreyknkt,2024-01-31 09:39:59,79,48,3_jr,steph,1_yes_internet,1_some_first,2_most_today,501,6,6,,,6,6,84,84,100,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False
r_7exy82zvc7ttlxq,2024-01-31 11:07:55,170,48,3_jr,dist,1_yes_internet,1_some_first,3_all_today,220,3,4,,2,3,4,73,55,75,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
r_7f3tmdcxlgmh5bb,2024-01-23 16:41:39,149,100,5_gr,steph,1_yes_internet,1_some_first,2_most_today,707,3,3,,,3,3,236,236,100,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
r_7fbn7g31sardrtz,2024-01-26 13:03:45,105,100,4_sr,waco,0_no_internet,3_all_first,3_all_today,150,1,1,,1,1,1,150,150,100,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
r_7fepxa06ybqdyzu,2024-01-30 16:32:43,115,48,3_jr,steph,1_yes_internet,2_most_first,2_most_today,654,1,5,,1,1,5,654,131,20,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False
r_7fhkcbwkpcazyqv,2024-02-01 09:27:18,106,48,0_other,steph,1_yes_internet,3_all_first,3_all_today,201,2,2,,,2,2,100,100,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
r_7fkhehvdiafjlqr,2024-01-24 13:37:49,295,100,1_fr,steph,1_yes_internet,1_some_first,3_all_today,402,5,5,,5,5,5,80,80,100,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True
r_7flycon0wjhflpk,2024-01-26 10:05:19,70,100,0_hs,dist,1_yes_internet,3_all_first,2_most_today,0,1,1,,,1,1,0,0,100,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_7fqb86nkofc32sa,2024-01-23 15:27:06,76,100,1_fr,steph,0_no_internet,0_none_first,3_all_today,241,3,5,,,3,5,80,48,60,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
r_7fqp8cn2melnlec,2024-01-30 19:27:45,102,100,5_gr,dist,1_yes_internet,0_none_first,2_most_today,408,2,2,,,2,2,204,204,100,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False
r_7fs62apzaoxysyd,2024-01-24 12:02:30,148,100,4_sr,steph,1_yes_internet,0_none_first,2_most_today,501,7,8,,,7,8,72,63,88,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,True,True,True,True,True,False,False
r_7ftrd13uoaus1lq,2024-01-23 17:48:01,251,100,3_jr,ftw,1_yes_internet,2_most_first,3_all_today,190,5,5,,5,5,5,38,38,100,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
r_7fw7dhyiedgwvyw,2024-01-29 15:41:04,369,100,2_so,steph,1_yes_internet,2_most_first,3_all_today,228,3,5,,5,3,5,76,46,60,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False
r_7g4nyoq9vp5efet,2024-01-25 10:25:48,75,100,3_jr,steph,1_yes_internet,2_most_first,3_all_today,210,2,6,,,2,6,105,35,33,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False
r_7gebnzravidctm1,2024-02-01 19:08:05,126,48,3_jr,steph,1_yes_internet,0_none_first,3_all_today,651,6,7,,1,6,7,108,93,86,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False
r_7gjsoe04yxk7hu9,2024-01-30 12:27:19,108,100,3_jr,dist,1_yes_internet,1_some_first,3_all_today,300,5,5,,,5,5,60,60,100,False,True,False,False,False,True,True,True,True,True,False,False,True,False,False,True,False,False,True,False,False,True
r_7gmdnnc2hbycias,2024-01-24 14:00:24,205,100,4_sr,dist,1_yes_internet,,,,0,1,,,0,1,,,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_7gnlyehhn4tjowk,2024-01-24 11:19:54,239,100,3_jr,ftw,1_yes_internet,2_most_first,3_all_today,225,4,4,,4,4,4,56,56,100,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False
r_7gue6ccc8sb1yap,2024-01-30 17:21:43,91,48,5_gr,dist,1_yes_internet,3_all_first,3_all_today,433,3,3,,,3,3,144,144,100,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
r_7gxiqdcwqxkfvt3,2024-01-23 15:30:53,279,100,1_fr,steph,1_yes_internet,1_some_first,2_most_today,180,4,5,,5,4,5,45,36,80,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,False
r_7gzegsbiijv7vxk,2024-02-04 17:41:26,433930,26,2_so,steph,1_yes_internet,,,,3,3,,,3,3,,,100,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
r_7gzjeryahm94q9i,2024-01-24 13:25:31,703,100,4_sr,steph,1_yes_internet,1_some_first,3_all_today,724,4,4,,4,4,4,181,181,100,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
r_7gzobjb3nj9vk5j,2024-01-24 15:30:45,163,100,2_so,steph,1_yes_internet,0_none_first,2_most_today,504,4,4,,,4,4,126,126,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_7h1bgoel7qvxh93,2024-01-24 23:16:40,80,100,3_jr,steph,1_yes_internet,0_none_first,2_most_today,230,3,5,,,3,5,77,46,60,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
r_7hhuvmflv98dluf,2024-01-31 16:32:58,73,48,4_sr,dist,1_yes_internet,3_all_first,3_all_today,300,4,4,,,4,4,75,75,100,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_7hkm1fzbplnblxz,2024-01-25 17:10:04,93,100,1_fr,steph,1_yes_internet,1_some_first,3_all_today,375,6,6,,,6,6,62,62,100,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False
r_7hnqtaak2m6lwox,2024-01-31 07:36:00,166,26,3_jr,steph,1_yes_internet,,,,4,4,,,4,4,,,100,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
r_7hsn3hgmrtwgefn,2024-01-24 10:06:01,262,100,2_so,steph,1_yes_internet,0_none_first,2_most_today,300,5,5,,5,5,5,60,60,100,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False,True
r_7hws2n53w39e5xt,2024-01-23 20:04:52,720,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,359,4,7,,7,4,7,90,51,57,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
r_7i63wazddsxula8,2024-01-23 19:46:03,582,100,5_gr,dist,1_yes_internet,2_most_first,3_all_today,201,3,3,,3,3,3,67,67,100,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
r_7iagkr59h6spixx,2024-01-31 17:18:12,541,48,3_jr,steph,1_yes_internet,0_none_first,2_most_today,525,5,6,,5,5,6,105,88,83,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
r_7icvbdrun9noqhf,2024-01-25 10:30:48,101,100,4_sr,steph,1_yes_internet,1_some_first,3_all_today,499,4,4,,,4,4,125,125,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
r_7iisqtcvhmyyqaa,2024-01-28 19:29:47,66,100,2_so,steph,1_yes_internet,0_none_first,3_all_today,212,2,4,,,2,4,106,53,50,False,False,False,True,False,False,True,True,True,True,False,True,True,False,True,False,False,False,True,True,False,False
r_7imcfirukyihkgd,2024-01-23 19:33:44,505,100,3_jr,ftw,1_yes_internet,3_all_first,3_all_today,319,3,3,,3,3,3,106,106,100,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_7inpuxrscp2pds5,2024-01-26 17:11:25,325,100,3_jr,steph,1_yes_internet,1_some_first,1_some_today,845,4,5,,5,4,5,211,169,80,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,True,False
r_7isd3bvlx0lcpil,2024-01-24 09:57:15,329,100,4_sr,steph,1_yes_internet,0_none_first,3_all_today,255,4,5,,5,4,5,64,51,80,False,False,False,True,False,True,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True
r_7iwqgphximjt4fs,2024-01-29 08:09:42,268,100,2_so,steph,1_yes_internet,0_none_first,3_all_today,499,6,5,,5,6,6,83,83,100,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,True,True,False,False
r_7j5bi83bjidjwzl,2024-01-24 14:13:13,998,100,3_jr,steph,1_yes_internet,0_none_first,1_some_today,300,6,6,,6,6,6,50,50,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False
r_7jd3nbq016x1pvu,2024-01-31 09:00:07,153,59,4_sr,steph,1_yes_internet,1_some_first,2_most_today,351,5,5,,1,5,5,70,70,100,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
r_7jdgswdwkxfr8mm,2024-01-29 17:43:54,77,100,2_so,steph,1_yes_internet,0_none_first,0_none_today,,2,2,,,2,2,,,100,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
r_7je93ttb8pvowb5,2024-01-30 15:53:35,235,59,1_fr,steph,1_yes_internet,1_some_first,2_most_today,260,5,6,,1,5,6,52,43,83,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False
r_7jlyun3vgcd0ywx,2024-01-25 09:12:08,159,100,5_gr,dist,1_yes_internet,3_all_first,3_all_today,349,2,2,,2,2,2,174,174,100,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_7jnthsxegxvxv8r,2024-01-26 00:47:36,313,100,4_sr,steph,1_yes_internet,2_most_first,3_all_today,1048,4,4,,4,4,4,262,262,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
r_7jpdg0yonaereuq,2024-01-31 21:51:44,174,48,2_so,steph,1_yes_internet,0_none_first,1_some_today,142,5,5,,3,5,5,28,28,100,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False
r_7jphrpj8nyytgh0,2024-01-31 17:45:09,185,48,0_other,steph,1_yes_internet,2_most_first,3_all_today,601,3,4,,,3,4,200,150,75,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True
r_7k1l24rwjboo4ht,2024-02-03 09:43:45,133,48,3_jr,steph,1_yes_internet,0_none_first,1_some_today,601,6,6,,2,6,6,100,100,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
r_7k2i19yq0m4dyfh,2024-02-04 18:59:16,100,48,4_sr,steph,1_yes_internet,0_none_first,3_all_today,802,6,6,,,6,6,134,134,100,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True
r_7k91jwg5n83l7vb,2024-01-23 20:00:32,60,100,4_sr,ftw,1_yes_internet,3_all_first,3_all_today,212,3,4,,,3,4,71,53,75,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
r_7kcvahnj4bgyxuk,2024-01-24 12:26:03,25,100,0_hs,dist,1_yes_internet,,,,0,2,,,0,2,,,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_7kdc7bsxhqcuudj,2024-01-30 19:22:10,3045,48,1_fr,steph,1_yes_internet,3_all_first,3_all_today,228,3,6,,,3,6,76,38,50,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
r_7kghzlkkexkpd7p,2024-02-01 18:00:50,216,48,1_fr,steph,1_yes_internet,0_none_first,0_none_today,611,4,5,,,4,5,153,122,80,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,True
r_7khzxgpyaqfhafh,2024-02-02 11:51:39,189,100,4_sr,dist,1_yes_internet,3_all_first,3_all_today,35,1,1,,1,1,1,35,35,100,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_7kmudjnogalmtqd,2024-01-25 14:32:39,52,100,5_gr,waco,1_yes_internet,0_none_first,1_some_today,405,3,3,,,3,3,135,135,100,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False
r_7kq1prmxkvgvxhf,2024-01-31 21:32:19,379,100,5_gr,steph,1_yes_internet,3_all_first,3_all_today,67,1,1,,1,1,1,67,67,100,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_7kutc1m7lja6zqa,2024-01-23 15:37:23,310,100,3_jr,steph,1_yes_internet,0_none_first,0_none_today,625,4,5,,5,4,5,156,125,80,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
